@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'ok this user software update for the iphone be take waaaaay too long annoy'
negative,'happy valentine day i think stupid valentine be on the 14th of feb'
negative,'afc away fan on saturday all this stuff about the \'she say not \' it \'s bollock when he have the ball just turn your back on him'
negative,'user should have team up with user instead of user to make this sync system in my new focus car be sweet sync be epicfail'
negative,'i have to wait till sunday to see carmelo anthony and the knicks debut'
positive,'as an iphone user i think the samsung nexus galaxy look great and ice cream sandwich look fantastic url google'
positive,'the more i use office 2010 the more i fall in love it with honest genius microsoft'
negative,'i may do a 30 mile bike ride for the giant on wed cause you know caltrain be go to suck more than the cardinal'
negative,'nofucksgivinfebruary just not_give a shit about anything this may pose a problem on valentine though'
negative,'kinda suck he miss my class graduation over something he may or may have do'
positive,'bless be the heart that bend it will never be break lucas scott good pre bedtime oth after a busy day wait for tomorrow zzzz'
positive,'good support fm kevin user bellevue store 4 biz customer ty'
negative,'how many continent be the challenge film on 21 okay what do you fail 2nd grade'
negative,'url microsoft i hate you again microsoft'
negative,'ian go to the game that \'s a waste of money because rosedale go demolish us 1st quater fact'
positive,'wow my last rt it \'s only be 4 years since verm \'s arrival he \'s now captain and will make his 100th start for afc on sit time flies'
positive,'halloweenfacts halloween also be recognize as the 3rd big party day after new year \'s and super bowl sunday'
positive,'user user just saw jennifer hudson on 26th street she look great super skinny'
positive,'i might go somewhere muslim for christmas just for a hoot'
negative,'now that harden be ready to play do everyone still wanna give metta world peace the death penalty or be you still on your high horse'
positive,'tomorrow be go to be an easy day just show my bib cards for eng which will be like 25 min since i \'m last then get my test back in math'
negative,'dear spur you be out of coc in champion league and come may not in top 4 why do you even exist'
positive,'have a good day overall happy wait for tomorrow to see the kid dress up and zachary'
negative,'the last time i trick or treat nigga tell me i be too big'
positive,'new galaxy nexus : os improvement build on ice cream sandwich version of android nexus samsung google android bit ly nejbye'
negative,'i \'m listen to the a capella of the nd law and appreciate how bad ass bellamy be not i not know from his other album'
negative,'user can not be a let down game sunday with houston and san fran come up gotta focus on beat tennessee jayisourqb'
negative,'all the people see noel fielding tomorrow i be extremely jealous of you'
positive,'sing everytime i try to leave something keep pull me back ( me back ) tell me i need twitter all that lol happy'
positive,'celebrate the chinese new year in shanghai (around february ) and see a dragon dance during the spring festival amazing experience'
negative,'this bitch user just put frog back on lmfao throw back thursday'
positive,'user lr lol i use to do that every saturday so yeah :3'
negative,'do you see that andy carroll header what technique c \'mon that \'s not_technique technique be pass the ball 5 yard 50 times'
positive,'look like andy the android may have have a little too much fun yesterday URL'
positive,'think i might go see flight tomorrow just because denzel washington'
negative,'yellowgate some iphone 4s user complain of yellow not_to screen url user user'
positive,'so ready for my birthday happy the big sixteen sweetsixteen november 22'
negative,'now i think i like gary neville a little'
positive,'the new camera app along with the zero delay camera on the galaxy nexus be very nice google android ic'
negative,'and to the 2 girl in not_of us that sit down and play temple run the whole time why do you even come confuse'
negative,'so in jan 2010 darryl issa call investigate wikileaks a priority and today he dump raw intelligence data on internet irony anyone'
positive,'kudos for the gang user get papers out again in nyc today where there \'s power or internet access pic twitter com wb9bb1l3'
positive,'user bruce willis bill murray and ed norton all in the same film i may not _'
negative,'if jenelle come to the game tomorrow i \'ll die missherlots itsbeentolong mybaby'
negative,'i not_not_to take act tomorrow ) :'
positive,'rita os on xfactor on sunday which mean she \'ll sing shine ya light which i love which make me happy happy'
positive,'virgo rise be one of the rise sign that be more advantageous for relationship because pisces desc'
positive,'telegraph report that the big threat to facebook be its power user have shift to twitter or google URL'
negative,'dear user i have to turn off all those awesome feature you just enable data plan not it 200 mb of data just because'
negative,'i believe the 3 people in my life be go to hawaii friday without me'
negative,'lmfaoasdfghjklomg i just saw a picture of jenelle from the 1st day of school in 5th grade damn that nigga change'
positive,'this time tomorrow night ill be party it up in chapel hill happy cantwait'
positive,'data usage in ic look like i need watchdog 3g pro anymore hah android ic google'
positive,'this just in user have never see die hard either die hard marathon after i get back from mlg'
negative,'user you \'re kill me excited about ios5 not tragic battery drain genius bar want to replace the battery really'
positive,'user b i miss my twitter boo'
negative,'tottenham striker emmanuel adebayor miss training today and play in the europa league on thursday because of a hamstring injury'
positive,'i love my background twitter'
positive,'wwe raw should be interesting next week the road dogg return to wwe at the royal rumble and shawn michael be go to be on raw monday'
positive,'ricky martin may be gay but he \'s sexy af\' happy'
negative,'user it have to connect to user to process command which it be fail to do right now'
