@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'people app ic promise usual google good integrating not_apps a total user experience'
negative,'martin stupid 1st notice 2nd notice a let catch ass street notice'
positive,'i twitter'
negative,'evgeni malkin play 16th nhl lockout suck i watch game play russia'
negative,'microsoft wasting time apple gt windows URL'
negative,'user d'
positive,'blue jay manager manny acta sandy alomar jr sal don wakamatsu pat hentgen mlb'
negative,'i hate asap friday i busy week'
negative,'\'sos \' an top comedy ashwni dhir mumbai nov 1 ians forthcoming comedy son sardaar URL'
negative,'user user siri work 10 time service not_improve monday i \'m return iphone 4s'
positive,'bj penn shogun nick diaz swick fight card ppv fox dec 8th wait'
positive,'rt user lister love presentation tool google doc theme add video url google sd33 edchat ed'
positive,'i a optimistic i brown vex baltimore curse beat raven lol'
negative,'remember obama shake 2 core trayvon martin i a son trayvon 4 american deny'
negative,'get pay saturday im traffod centre tonight cba'
negative,'dear user i not_not_the newsstand icon screen notcool'
positive,'betstylelounge saturday user not_to max user rock 35th king dr pic twitter 30fmupli'
negative,'i give a windows 8 dev preview good ui messy wait beta microsoft windows'
negative,'google people app revolution stalk'
negative,'\'re experience issue fuel tv ch 39 friday monday'
positive,'awesome wedding shoot amsterdam today excite fot saturday a castle utrecht preview come'
negative,'massive window january wrong run a massive risk ruin like sterling wisdom blooding progressively'
positive,'not_wait move hawaii saturday promotion townhouse car myking a happy girl'
negative,'dear USER contact terrible i clean duplicate 3 hours magically reappear fix'
negative,'skype underwhelming i skype buy microsoft 8 5 billion a url'
negative,'loanwatch ben amos a doubt tonight \'s hull city game doncaster nd league cup a groin problem'
negative,'rt user microsoft frozen xbox live xbl account online gamers report hack URL'
positive,'user honor tonite USER a great loss world miss'
positive,'user wow amazing monday jennette ellen 8 place love pic twitter lthurvaw'
negative,'twitter dead im'
positive,'dance party boy girl club close i \'ve club 4th grade girl dance'
positive,'user \'s difficult pass google social seo benefit google facebook'
positive,'i \'ve pretty abandon facebook twitter twitter \'slegit'
negative,'i quickly fall love apple icloud finally a web base solution wave microsoft outlook bye bye'
negative,'yahoo revenue drop attribute microsoft deal URL'
positive,'duke loose duke johnson pound a 7 yard touchdown miami lead vtech 27 12 4th'
positive,'rim debt google \'s strategy release ndk icecreamsandwich 3 hours release ic'
positive,'happy year not_into not_domini shana tovah good jazz chinese year feb'
negative,'lie user battery s not_any'
negative,'user iphone charge slowly'
positive,'microsoft details windows 8 search improvement USER url'
negative,'rt user microsoft broke law play victim engages racketeer call victim outlaw respect'
negative,'blame br not_him spunked cash not_him refuse spend'
positive,'omg ricky martin gay fine ass gay man'
negative,'racism threat hatred show entire zimmerman family not_than racism george hypocrite'
negative,'ipod like kasabian laptop crash time \'s syncing empire 10th time lucky'
positive,'inline keyboard spell check nice ic native voice dictation android google'
positive,'rt user microsoft research show holodesk science fiction science fact URL cool sound'
negative,'saturday night consist watch grey puppy parent throw a rager whaa liamneesonisbosstho'
positive,'great w night ready a google hangout rocket fan sign URL pic twitter khxj5t2o'
negative,'kill user put a braille type bump earbuds bud r l dark'
negative,'i not_not_to school monday excuse hisd have school lol'
negative,'alan pardew apparently compare colocinni bobby moore i fucking shoot prick blasphemy nufc wufc'
positive,'friday celebrate mock love avril chad URL'
positive,'a great time techedafrica sponsor delegate microsoft mimecastsa'
positive,'i lt 3 user URL'
positive,'pakistan approve liberalise visa accord india islamabad nov 1 ians pakistan approve a liberalise URL'
negative,'voice recognition user tech support line work a'
positive,'i \'m fuck happy valentine day trend 12th june i know celebrate brasil xx'
negative,'not_been check cba update sunday hear news pass'
negative,'i see a good 3rd quarter sacramento king'
negative,'microsoft kick open i not_quite edge windows phone tablet isorry URL'
negative,'user ruin 3gs ios5 \'ve turn phone utterly useless pile shit'
positive,'rt user top \'playing nice \' scores google salesforce xero user au cloud play nice report http'
negative,'user a purchase wait user survey hate b c bad custserv'
negative,'i a good time i sit bedside papers poetry estella'
negative,'wth apple 1st i apple 10 employee work i wait 10 min check wake tim cook'
negative,'khader adnan release struggle continue 1 600 palestinian open end strike today mark prisoner day'
negative,'user i hate i \'ll penalty tomorrow i feel i carling cup final'
negative,'upset alert acc nots soccer 1 maryland 4 2 wake forest late 2nd a man earlier red card'
negative,'emmanuel adebayor hold heart 2 heart talks tottenham manager andre villa boas unhappiness a lack 1st team football'
negative,'like chris webby mod sun huey mack machine gun kelly kid cudi be friend bye'
positive,'da vinci code book awesome'
positive,'clive cussler i \'ve read book relic da vinci code plausible'
positive,'i da vinci code a lot'
positive,'i da vinci code a lot'
positive,'i da vinci code ultimatly not_seem hold \'s'
positive,'\'s not exaggeration midnight not_to wal mart buy da vinci code amazing'
positive,'i love da vinci code i not_something not _'
positive,'i think da vinci code great kite runner'
positive,'da vinci code a good movie'
positive,'i think da vinci code a pretty good book'
positive,'da vinci code beautiful movie ive'
positive,'da vinci code amazing book get wrong'
positive,'i turn light radio enjoy da vinci code'
positive,'da vinci code good'
positive,'i love da vinci code'
positive,'i love da vinci code'
positive,'night da vinci code a beautiful mind'
positive,'da vinci code awesome book'
positive,'i enjoy da vinci code'
positive,'da vinci code slash amazing race'
positive,'hey i love da vinci code'
positive,'love da vinci code'
positive,'i enjoy da vinci code think i disappointed book 8230'
positive,'i angel demon da vinci code'
positive,'da vinci code a good movie'
positive,'yeah da vinci code awesome movie i pretty interesting'
positive,'i da vinci code'
positive,'da vinci code amazing'
positive,'da vinci code awesome'
positive,'da vinci code \'s backtory religious historical figure interesting times i \'m scifi girl heart'
positive,'book s i love da vinci code'
positive,'not_to da vinci code crazy awesome ian mckellen gay husband'
positive,'people joe i da vinci code \'re hard dan brown'
positive,'i love da vinci code'
positive,'i enjoy bridget jones i love da vinci code idea appeal take chick lit arena genre explore'
positive,'i read da vinci code awesome'
positive,'da vinci code not_if read normal read novel'
positive,'i love da vinci code'
positive,'i love read da vinci code'
positive,'i \'m tell da vinci code awesome book'
positive,'opinion a bit bias i love da vinci code soundtrack'
positive,'i please open mindedness love da vinci code i equal seeing side read'
positive,'i love da vinci code'
positive,'da vinci code awesome'
positive,'da vinci code awesome'
positive,'da vinci code awesome book'
positive,'i love da vinci code'
positive,'i love da vinci code'
positive,'da vinci code awesome'
positive,'beautiful da vinci code'
positive,'i love da vinci code'
positive,'da vinci code awesome book'
positive,'da vinci code awesome book'
positive,'i rip acoustic music da vinci code'
positive,'personally i hate love da vinci code'
positive,'amazingly fun possibly a bit cold not da vinci code awesome book'
positive,'da vinci code a awesome book figure page 286'
positive,'i love da vinci code'
positive,'i love da vinci code'
positive,'da vinci code awesome book'
positive,'da vinci code awesome'
positive,'i love da vinci code'
positive,'da vinci code awesome'
positive,'omg i love da vinci code awesome book'
positive,'da vinci code awesome book'
positive,'da vinci code awesomest book i \'ve read'
positive,'i love da vinci code'
positive,'da vinci code awesome'
positive,'i love da vinci code'
positive,'shit i love da vinci code'
positive,'da vinci code a awesome book book dan brown'
positive,'da vinci code awesome book i finish'
positive,'da vinci code awesome'
positive,'i love da vinci code'
positive,'i love da vinci code'
positive,'i love da vinci code'
positive,'damn i love da vinci code'
positive,'da vinci code fucking awesome'
positive,'da vinci code awesome'
positive,'da vinci code awesome sound probable crap fr'
positive,'i love da vinci code'
positive,'da vinci code awesome'
positive,'i love da vinci code raise a lot theological question absurd'
positive,'da vinci code awesome book'
positive,'yeah da vinci code awesome'
positive,'da vinci code awesome'
positive,'i love da vinci code'
positive,'da vinci code awesome book'
positive,'aaron  s mom aaron know i love da vinci code tour'
positive,'da vinci code awesome'
positive,'i love da vinci code'
positive,'da vinci code awesome'
positive,'i \'d love da vinci code not_next week'
positive,'da vinci code awesome'
positive,'im sick book i da vinci code awesome'
positive,'finish read da vinci code awesome book'
positive,'da vinci code awesome'
positive,'i love da vinci code 3333'
positive,'da vinci code awesome'
positive,'i read angel demon da vinci code awesome'
positive,'da vinci code awesome book'
positive,'da vinci code awesome'
positive,'read da vinci code awesome angel demon wanna read dan nots book'
positive,'da vinci code awesome'
