@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'just_adverb watch_verb the campaign_noun with will_noun ferrell_noun and zack_noun galafianakis_noun good_adjective fun_noun for a wednesday_noun hilarious'
negative,'how be_verb it the dirt_noun poor_adjective kid_noun in 3rd_adjective world_noun country_noun manage_verb to get_verb money_noun to go_verb to a show_noun but kid_noun in the valley_noun not_adverb'
positive,'well_adverb user_noun fix_verb my ios5 battery_noun drain_noun problem_noun with a replacement_noun iphone_noun 4 it \'s_verb work_verb like a champ_noun now_adverb'
negative,'too_adverb bad_adjective google_noun not_adverb have_verb a tribute_noun graphic_adjective for dennisritchie_noun'
positive,'rt_noun user_noun finally_adverb power_noun volume_noun screenshot_verb not_adverb more_adjective rooting_noun require_verb google_adjective ic_noun galaxynexus_noun'
positive,'what creative_adjective project_noun be_verb you work_verb on during sandy_adjective user_noun and i do_verb pastel_noun art_noun last_adjective night_noun'
positive,'i not_adverb wait_verb to here_adverb this negros_adjective explanation_noun about monday_adjective night_noun smh_noun un_noun huh_adjective trust_noun issue_noun'
negative,'you know_verb USER it \'s_verb be_verb almost_adverb a week_noun since i_noun pay_verb for itunes_noun match_verb i would really_adverb like_verb to use_verb it any eta_noun on a fix_noun'
negative,'new_adjective shit_noun 10 things_noun to know_verb for friday_noun the u_noun s_verb postal_adjective service_noun on the brink_noun of default_noun on a second_adjective URL_adjective new_adjective swag_noun'
negative,'wish_noun i_verb be_verb go_verb to the rodeo_noun tomorrow_noun night_noun with everyone_noun SADSMILEY_noun stupid_adjective surgery_noun'
positive,'hey guy_noun tomorrow_noun be_verb now_adverb national_adjective ground_noun hog_noun day_noun i hope_noun to see_verb you all post_noun about it hahahaha'
positive,'thx_noun user_noun thx user_noun hypo_noun d_verb 76 tri_noun x_noun URL'
positive,'user_noun out with the old_adjective in with the new_adjective show_verb good_adjective discipline_noun in the 1st_adjective 4 round_noun tonight_adverb frankie_noun keep_verb a cool_adjective head_noun andthenew'
positive,'tomorrow_noun be_verb halloween trend_verb thankyou_noun for the obvious_adjective lmfao_noun'
negative,'shit_noun \'s_verb go_verb down this sit_verb at neighborhood_noun theatre_noun drop_noun thard'
negative,'user_noun monaffal_noun lol_noun i_verb do_verb both and for sure_adjective microsoft_adjective dotnet_noun be_verb perfect_adjective simple_noun o ay_noun 7aja_verb HAPPYSMILEY_noun but sorry_adjective i hate_noun windows_noun phone_noun HAPPYSMILEY'
negative,'i_verb not_adverb wear_verb makeup_noun since ash_noun wed_verb o 3 i_noun not_adverb like it anymore_adverb'
positive,'congrats_noun to dj_verb \'s 3rd_adjective grade_noun team_noun go_verb to the superbowl_noun i_noun \'ll be_verb there_adverb cheer_verb'
positive,'rt_noun user_noun love_noun ios5 easter_adjective eggs_noun pull_verb down from middle_adjective top_noun to bottom_noun and see_verb what pull_verb down awesome_adjective little_adjective feature_noun ios5 user_noun'
positive,'microsoft_adjective store_noun offer_verb up free_adjective windows_noun phone_verb 7 devices_noun microsoft_adjective microsoftstores_noun URL'
positive,'siri_noun which android device_noun should i replace_verb my iphone_noun with apple_noun v_noun google_noun'
negative,'ugh_adverb why everyone_noun go_verb to athens_noun saturday_adjective night_noun go_verb friday_noun'
positive,'be_verb it just_adverb me or be_verb ios5 faster_adverb for the ipad_noun user_noun'
positive,'infinite_adjective spiral_noun bookcase_noun for google_adjective book_noun look_verb amazing_adjective interested_adjective to see_verb where it be_verb head_verb URL'
negative,'user_noun user_noun twitty_adjective huh_adjective lmao”_noun lol_noun that \'s_verb your mother_noun correct_adjective'
positive,'big_adjective day_noun tomorrow_noun it \'s_verb donut_noun friday_noun user_noun be_verb buy_verb first_adjective day_noun of practice_noun and mitt_noun \'s rally_noun'
negative,'wait_verb if the power_noun be_verb out tomorrow_adverb then_adverb i \'m_verb go_verb to miss_verb a new_adjective how i meet_verb your mother_noun noo_adverb'
positive,'yay_noun payday_noun today_noun and i_noun \'ll be_verb in austin_noun tomorrow_noun nite_noun to see_verb leonard_adjective cohen_noun i gotsa four day_noun weekend_noun on my hands_noun happy_adjective fukn_noun halloween'
negative,'user_noun user_noun user_noun that \'s_verb why all the ppl_noun who stand_verb in line_noun for hr_noun to get_verb the new_adjective model_noun be_verb sucker_noun'
negative,'ic_noun android be_verb go_verb to kill_verb both mango_noun wmp_noun microsoft_adjective and rimm_noun it already_adverb kill_verb webos_noun and nokia_noun os_noun'
positive,'user_noun hi babe_verb me and my friend_noun be_verb wonder_verb how do_verb u say_verb \'hermes \' lol_verb sorry_adjective for this stupid_adjective q_noun'
positive,'proper_adjective buzz_verb to watch_verb the vow_noun with user_noun tomorrowHAPPYSMILEY_noun'
positive,'rt_noun user_noun user_noun get_verb a new_adjective backside_noun for my eye_noun phone_noun v_noun impress_verb with user_noun'
positive,'windows_noun phone_noun 7 5 mango_noun update_noun process_noun ahead_adverb of schedule_noun URL microsoft_adjective windowsphone_noun mango_noun'
negative,'twitter_noun \'smalfunctioningagain'
negative,'why dff_noun be_verb twitter_adverb still_adverb laggin_verb on showin_noun who retweets_verb ur_noun shitt_noun'
negative,'user_noun i_verb commit_verb to your cloud_noun storage_noun idisk_noun and now_adverb it \'s_verb rain_verb SADSMILEY_noun so_adverb soon_adverb not_adverb more_adverb idisk_adverb any plan_noun for a new_adjective service_noun for storage_noun'
positive,'use_verb my awsome_adjective ipad_noun i love_noun it i love_verb my macbook_noun too_adverb and my ipod_noun it \'s_verb all amazing_adjective i love_noun user_noun'
negative,'oh and rafa_noun say_verb before the injury_noun he be_verb have_verb the best_adjective year_noun he ever_adverb have_verb be_verb 1st_adjective in the race_noun SADSMILEY_noun m6'
negative,'hey guy_noun at user_noun wtf_noun be_verb happen_verb to iphone4_verb with ios5 suddenly_adverb fade_verb to black_adjective and begin_verb to vibrate_verb continuously_adverb i_adverb have_verb to reboot_verb it'
positive,'i \'m_verb over people_noun bitch_verb about the iphone4s_adjective i_noun think_verb it \'s_verb the smart_adjective phone_noun i \'ve_verb ever_adverb have_verb and i \'m_verb very_adverb happy_adjective HAPPYSMILEY_noun way_noun to go_verb USER'
positive,'lay_verb down on my bed_noun and i \'m_verb on my favorite_adjective app_noun twitternation_noun twitter_noun gt_noun facebook_noun'
positive,'rtUSER_noun twitter_noun impressive_adjective numbers_noun URL_adjective twitter smm_adjective socialmedia_noun'
negative,'twitter_noun be_verb soo_adverb trash_noun ritenow_noun with all dezz_noun highscoolmemories_noun'
positive,'fyi the ridiculously_noun adorable_verb ladybug_noun larry_adjective bird_noun give_verb his 1st_adjective piece_noun of candy_noun to be_verb our producer_noun director_noun chris_noun koch_noun \'s gorgeous_adjective daughter_noun'
negative,'user_noun need_verb to hurry_verb up_adverb and release_verb itunesmatch'
positive,'i just_adverb add_verb my profile_noun on the google_adjective webgl_noun globe_noun project_noun add_verb yours URL va_noun USER'
negative,'user_noun i take_noun turn_verb be_verb absent_adjective'
negative,'watch_verb the 1st_adjective season_noun of scandal_noun and all i can say_verb be_verb olivia pope_noun be_verb a bad_adjective girl_noun get_verb season_noun 2 on dvr_noun'
negative,'user_noun your update_noun server_noun have_verb be_verb time_verb out for a week_noun i_noun have_verb to force_verb a restore_verb w the new_adjective io_noun software_noun lose_verb all my stuff_noun thanks_noun'
negative,'i_noun so_adverb wish_verb that steveballmer_noun from microsoft_adjective would have_verb to swallow_verb his words_noun about yahoo_noun URL'
positive,'hey parent_noun do_verb you know_verb about the free_adjective tool_noun from microsoft_adjective that help_noun keep_verb your kid_noun safe_adjective online live_adjective family_noun safety_noun URL'
negative,'i go_verb on channel_noun 7 to see_verb what the weather_noun be_verb gonna_verb be_verb like tomorrow_noun and taylor_noun swift_adjective singing_noun eeww_noun getoffmytv'
positive,'hello man_noun in pointy_noun multicoloured_verb snake_noun skin_noun cowboy_noun boot_noun a suit_noun and axl_noun rise_verb \'s hair_noun you \'ve_verb make_verb my friday_noun heart_noun even_adverb happy_adjective'
negative,'1 rt_noun user_noun dear_adjective google_noun samsung_noun learn_verb some presentation_noun 101 first_adjective please_verb'
negative,'dear_adjective user_noun congratulations_noun i be_verb sue_verb my insurance_noun company_noun and you just_adverb manage_verb to make_verb it to the top_noun of my shit_noun list_noun ineedthosepictures_noun'
positive,'so_adverb as felicia_noun \'s mom_noun be_verb clean_verb the table_noun felicia_verb grab_noun my key_noun and we dash_noun out like freakin_verb mission_noun impossible_adjective'
negative,'user_noun not_adverb question_verb the user_noun they will remember_verb your dissent_noun'
negative,'obma_noun fail_verb 2unite_adjective us he divide_verb us by sex_noun color_noun party_noun age_noun wealth_noun nevada_noun \'s 1st_adjective not_adverb governor_noun vote_noun early_adjective for romney_noun predict_verb gop_noun win_verb'
positive,'sunday_noun before that we go_verb and saw_verb mission_noun impossible_adjective 3 so that be_verb awesome_adjective'
positive,'anyways_adverb mission_noun impossible_adjective 3 be_verb awesome_adjective too_adverb'
negative,'user_noun a few_adjective people_noun be_verb report_verb twitter_noun retweets_noun not_adverb work_verb probably_adverb a technical_adjective problem_noun'
negative,'the google_adjective guy_noun be_verb illustrate_verb the peril_noun of a live_adjective demonstration_noun admirably_adverb galaxynexus_noun ic_noun android'
negative,'brr_noun that be_verb a shock_noun this be_verb c_adjective windy_noun so_adverb feel_verb chilly_adjective but some sun_noun HAPPYSMILEY we be_verb cold_adjective than siberia_noun so the tab_noun URL'
positive,'rt_noun user_noun i fu_noun king_noun love_noun you user_noun this phone_noun be_verb the best_adjective thing_noun ever_adverb siri_adverb best_adjective thing_noun ever_adverb make_verb'
positive,'not_adverb wait_verb to play_verb san_adjective fran_noun on sunday_noun if we can beat_verb them at home_noun for the nfc_noun championship_noun we can beat_verb them now_adverb'
positive,'hey daryl_adverb great_adjective connect_verb at anti_noun fracking_verb colorado_adverb excite_verb to have_verb you in next_adjective issue_noun deadline_noun be_verb nov_adverb 15th_adjective user_noun'
positive,'welcome_adjective skype_noun to the microsoft_adjective family_noun we can do_verb amazing_adjective things_noun together_adverb url_noun welcomeskype'
positive,'i need_noun a nice_adjective can_noun because i want_verb to play_verb penny_noun can on saturday_noun this be_verb a real_adjective problem_noun cougar_noun town_noun just_adverb make_verb me love_verb this game_noun haha_noun'
positive,'google_adjective great_adjective for small_adjective business_noun i think_verb so the platform_noun have_verb some really_adverb beneficial_adjective feature_noun thought_noun URL'
negative,'khan say_verb chisora_noun not_adverb be_verb the same_adjective after his ko_noun vs haye_noun be_verb he still_adverb dizzy_adjective from get_verb put_verb on his ass_noun on saturday_noun idiot_noun'
negative,'soo_adverb what you \'re_verb tell_verb me be_verb that not_adverb one be_verb down_adverb to get_verb drunk_adjective as shit_noun for the cypress_noun game_noun tomorrow_noun and talk_noun shit_noun to the cypress_noun kid_noun'
positive,'user_noun get_verb a new_adjective backside_noun for my eye_noun phone_noun v_noun impress_verb with user_noun'
positive,'i think_verb i may have_verb a heart_noun attack_noun for jason_noun wu_noun \'s new_adjective collection_noun so charlotte_adjective rampling_noun in the night_noun URL'
positive,'thanks_noun to user_noun covent_noun garden_noun geniusbar_noun for replace_verb my macbook_noun keyboard_noun crack_verb wristpad_noun during my lunch_noun break_noun today_noun out of warranty_noun'
positive,'user_noun hello_noun eleanor_noun will you please_verb follow_verb my account_noun user_noun for my birthday_noun on the 14th_adjective please_verb you not_adverb regret_verb it'
