@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'galaxy nexus os improvements built ice cream sandwich version android nexus samsung google android bit ly nejbye'
negative,'i \'m listening a capellas 2nd law appreciating bad ass bellamy not i not albums'
negative,'USER not a game sunday houston san fran coming gotta focus beating tennessee jayisourqb'
negative,'people noel fielding tomorrow i extremely jealous'
positive,'singing everytime i leave pulling telling i twitter lol HAPPYSMILEY'
positive,'celebrate chinese year shanghai february a dragon dance spring festival amazing experience'
negative,'bitch USER put frog lmfao throw thursday'
positive,'USER lr lol i saturday yeah 3'
negative,'andy carroll header technique c \'mon \'s not technique technique passing ball 5 yards 50 times'
positive,'andy android a fun yesterday URL'
positive,'i flight tomorrow denzel washington'
negative,'yellowgate iphone 4s users complain yellow tint screen URL USER USER'
positive,'ready birthday HAPPYSMILEY big sixteen sweetsixteen november 22'
negative,'i i gary neville a'
positive,'camera app delay camera galaxy nexus very nice google android ics'
negative,'2 girls front sat played temple run time confused'
negative,'jan 2010 darryl issa called investigating wikileaks a priority today dumped raw intelligence data internet irony'
positive,'kudos gang USER papers nyc today \'s not power internet access pic twitter wb9bb1l3'
positive,'USER bruce willis bill murray ed norton film i faint'
negative,'jenelle game tomorrow i \'ll die missherlots itsbeentolong mybaby'
negative,'i not act tomorrow SADSMILEY'
positive,'rita oras xfactor sunday means \'ll sing shine ya light i love happy HAPPYSMILEY'
positive,'virgo rising rising signs advantageous relationships pisces desc'
positive,'telegraph reports biggest threat facebook power users shifted twitter google URL'
negative,'dear USER i turn awesome featured enabled data plan not handle 200 mb data'
negative,'i not 3 important people life hawaii friday'
negative,'lmfaoasdfghjklomg i a picture jenelle 1st day school 5th grade damn nigga changed'
positive,'time tomorrow night ill partying chapel hill HAPPYSMILEY cantwait'
positive,'data usage ics i not watchdog 3g pro anymore hah android ics google'
positive,'USER die hard die hard marathon i mlg'
negative,'USER \'re killing excited ios5 not longer tragic battery drain genius bar replace battery'
positive,'USER b i twitter boo'
negative,'tottenham striker emmanuel adebayor missed training today not play europa league thursday a hamstring injury'
positive,'i love background twitter'
positive,'wwe raw interesting week road dogg returned wwe royal rumble shawn michaels raw monday'
positive,'ricky martin gay \'s sexy af\' HAPPYSMILEY'
negative,'USER connect USER process commands failing'
positive,'taylor swift coming ed sheeran june 29th perf news i \'ve heard night'
negative,'find hard viola davis a troublemaker day URL URL'
positive,'android 4 0 ice cream introducing galaxy nexus simple beautiful smart URL google'
positive,'i met mother netflix question favorite show'
negative,'USER mommy USER \'s terrible i hope apology'
positive,'buffalo wild wings tomorrow life long friend israel brother \'s i call a good night knicksnation'
negative,'i 21 i \'d a room noel gallagher shaun ryder bez i \'m preston sat kfc brilliant'
positive,'USER siri witchcraft \'s USER 2 yr lead lost'
positive,'USER alex hashtags twitter gt facebook'
positive,'grammys concert pays moving tribute whitney houston whitney houston a final sendoff grammys thursday halle'
negative,'tough tonight boys played hard short a 4 1 loss eng davies scored lone goal la ronge tomorrow'
negative,'pondering ios update sounds USER difficulties i hold USER fix'
negative,'i officially hate USER fix damn itunes'
negative,'rt USER twitter dead im'
positive,'no14 den 34 peyton eli meet super bowl denver york giants winning sunday'
positive,'a \'low \' moment i thought 2wks tuesday i noel gallagher close boy world i \'m smiling 0'
negative,'cutting cord podcasts harder manage not subscriptions wth USER URL ios5 USER'
positive,'buffalo intel microsoft ibm pavilions smau'
negative,'siri USER'
positive,'USER happy birthday sweetheart days special love grammy'
positive,'breaking dawn coming 16th yayy'
positive,'gotta remember bring dionje candy tomorrow lol mad today'
positive,'rt USER man i \'ve fallen love galaxy nexus google samsung galaxynexus android'
negative,'USER USER i busy w phone i wanted buy a stylus wait'
negative,'awkward moment google chrome a hell a lot time load googleplus google'
positive,'galaxy nexus os hardware improvements camera shutter lag nexus samsung google android bit ly nejbye'
negative,'USER lorenzo beasley killed july 17th year corner 53rd king dr'
negative,'missing signal bars iphone 3gs upgrade ios5 cc USER USER USER'
positive,'good morning thursday life fragile \'re not guaranteed a tomorrow give \'ve tim cook jobs'
positive,'rt USER awesome USER moving vancouver dev evangelist microsoft finally a local'
positive,'rare 300kg meteorite discovered poland biggest eastern europe provide clues earth \'s core URL'
positive,'rooting lions tonight not'
negative,'ms word starter upgrade doc a docx ms word starter not open docx microsoft suck'
positive,'google android icecream sandwich os nexus prime released live blog URL technology hk'
negative,'i \'m taylor swift jackie o stop comparing c \'mon america not sick'
positive,'im embracing oversized sun glass glasses awesome not i feel jackie oHAPPYSMILEY'
positive,'\'the mystery charles dickens \' playhouse theatre west thursday starring simon callow \'s a'
positive,'vow love movie meant loved happen not matter obstacles face truelove exists'
positive,'bus iphone HAPPYSMILEY thxx USER'
negative,'gah USER ios 5 opens text messages painfully slow top 3 restore attempts 2 succeed early adopterness'
positive,'i \'ve denzel washington movie flight USER i kid i \'m theatre tomorrow'
negative,'diet starts tomorrow bad i \'m jam packed busy gym'
negative,'USER steve iphoto \'s perfect \'insanely great \' fixed'
positive,'absolutely loving arc mouse courtesy USER inspired microsoft'
positive,'\'s birthday today i share capped england female footballer rachelyankey i work HAPPYSMILEY'
positive,'chick class flacco qb league 1 a chick talkin football 2 i not wait class tomorrow lol'
negative,'USER save a version function pages absolutely awful interrupting counter intuitive piece crap world'
negative,'USER multiple times siri trouble connecting network siri servers exercise'
negative,'ghost rider 2 monday ignore'
negative,'hit doghouse candidates tonight \'s show tweets hit air 10 30'
positive,'not USER 2 days older not wait tomorrow USER fort canning singapore'
positive,'wow very fast camera galaxy nexus faster n9 i o google'
negative,'depending sensibilities unofficially progressive derivative bad leads not supply heat needed'
positive,'eat \'s friday i not care tgif USER crows nest URL'
positive,'black friday price underwater case olympus evolt digital slr URL'
positive,'USER ios 5 email pop lock screen opening unlocking'
positive,'i \'ve noticed USER reminds noel fielding a bit i strangely wonderful dress sense HAPPYSMILEY'
positive,'håper microsoft lager ny releasepartyguide mango greatsuccess'
negative,'simon crean not support kevin rudd spilled role pm herald sun URL'
positive,'published a blog entry november 18 sheila great art county URL'
positive,'i twitter i bored sad mad happy mood twitter a true friend'
positive,'\'s november 1 means \'ll valentine \'s day stuff walmart celebratetherightholiday'
positive,'good google finally turning focus user experience URL icecreamsandwich android'
positive,'seattle portland knit covered california sun \'d san fran kinda love'
positive,'movie flight denzel good check'
negative,'day sun gonna shine not wrong valentine'
negative,'a huge podcast fan i feel USER dropped ball URL USER'
positive,'met cj banjo player USER neighborhood theatre june 23rd concert not'
positive,'charles tillman won nfc defensive player month'
negative,'grey bad ass endings a movie i \'ve'
positive,'rt USER USER fixing URL'
negative,'wow tiger fires a 63 not good nick watney shoots a 59 birdies 18th sick'
positive,'USER good luck tomorrow i big david james harry redknapp started race wore bomber jackets'
positive,'android 4 0 ice cream sandwich a google nexus avtar URL android google nexus bigmama'
positive,'USER bryce hey sue excited wppi u tomorrow \'re coming don canada love buy a drink USER photo'
positive,'celebrity juice highlight thursday night keith lemmon hilarious hahaha'
negative,'i odd man i not buzz kendrick lamar decent i guess not stellar'
positive,'google invention'
positive,'fuck facebook twitter teamfollowback followme'
positive,'google earth helps locate salmonella hotspots URL google'
negative,'i decided watch notebook time midnight a thursday not stop crying pic twitter vnwcr3j5'
positive,'michael jackson sun \'s hot 4950675967586785768455636 kilometers'
negative,'umes followers not forget umesvolleyball takes morgan state today 3 bored cuz \'s a sunday choice'
negative,'rt USER wow worst USER customer service experience arrogant inept bad combo biltmore apple store'
positive,'microsoft stores offer free windows phone 7 devices microsoft microsoftstores URL microsoft'
negative,'2nd coming blacks america debate 2012 election bet USER i \'m tired hearing ppl potus not 4 blks'
negative,'slept 6 afternoon yesterday i \'ve woken awesome'
positive,'USER cof cof germany november 30 i envy HAPPYSMILEY URL'
positive,'USER haha spent energy gangnam style yesterday 3 awesome time i dance wee HAPPYSMILEY'
negative,'stacie hit packages tomorrow \'s case i \'m not rave san fran priorities'
positive,'happy birthday nick j live long happy HAPPYSMILEY'
positive,'100 proof absolut annette'
positive,'USER congratulations kendall germany 7 clock friday november 2 happy b day'
positive,'channel 4 30 years friday d \'oh showed great programmes years paul hogan'
positive,'i love USER service case cracked 3x i hand a case i walk'
positive,'janowicz 221 january win murray today takes 46 good year mega potential 36 beats tipsarevic'
positive,'ordering a brand macbook pro bahh macbook 5 years i \'ll \'s time cc USER'
positive,'guess i \'m addicted twitter writing answers 15 marks university exam questions 140 characters HAPPYSMILEY'
positive,'i 16th birthday taylor swift tickets not party tickets'
negative,'i important race tomorrow determines cif i \'m sitting eating donuts'
negative,'i cortese thinking watching 1st total wank boruc a disgrace a complete twat saintsfc'
