@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'i had a feeling cassadee pope would be at house of blues today. too bad she couldn\'t do remembering sunday with atl'
negative,'none of my apps work after the new ios from @apple. what do i do?!?'
positive,'@edwardsali32 thanks for the boots mate  came in v.handy today!!'
positive,'long drive too kentucky tomorrow hopefully gonna get the big buck we caught on cam  at least we got @chasericemusic playing in the chevy! <3'
negative,'deár icloud i hate u   and i hope you die   you are the worst fucking invention in the world   fuck youuuuuuuuuuuu #icloud @apple @stevejobs'
negative,'but seriously @apple finance me a damn phone you greedy bastards! or santa...get your jolly ass in gear and get us a 4s - white plz'
negative,'that sucks!!! rt @blow_my_mike: smh locked my keys in the damn money room fml'
positive,'i would like to trade president\'s day and columbus day for the day after the super bowl and july 5th please.'
positive,'jeremy lin picks up his 4th foul  all he does is turn it over!!!! pistons are hot right now folks!!'
negative,'@apple airdrop #fail - immediate declined your request. every time'
negative,'3rd mariah song of the night and nooooooooo. that was so bad. #xfactor'
positive,'so what are your top games so far this year? mine: 1) mass effect 3 2) dishonored 3) rayman jungle run'
negative,'in less than an hour my post- #ios5 iphone has gone from 100\% to 73\% battery charge and the @apple store folks have no solution for me :('
negative,'kobe in the 4th is like eli manning. #beware'
negative,'activists demand release of jharkhand tribal leader: new delhi  nov 1 (ians) condemning the arrest of woman trib... http://bit.ly/ys0k8x '
positive,'impressive service @apple genius bar metro centre. power cable replaced free n booked in for screen replacement for free :- d'
negative,'#skype is ruining the friendship with your aggressive #microsoft type selling. if i need something i\'ll ask. thank you...'
negative,'buffalo bills\' kyle williams misses practice thursday: for a second straight day  buffalo bills... http://q.gs/2gv08  #bills #nfl'
negative,'h&m delivery is so shit. i ordered things and paid extra for next day delivery on saturday and it still hasn\'t come'
negative,'@mperillo86 watching cannavaro on the 2nd even more embarrassing.'
negative,'alright  if my daughter keeps singing avril just to annoy me  i may be forced to retaliate.'
positive,'@dabieberbreezy queen can you please help me trend #biebsmeetbieberwhirls? he\'s coming to my city tomorrow & i wanna try to meet him'
negative,'rt @joelburns: dear @apple  it\'s me again. thank for beautiful new ios features. but i miss some of the old ones. lk making calls & texts &gt;('
positive,'tomorrow our opportunity to love continues @ the boys & girls club (123 jefferson). meet us there at 10am  w/ boots and gloves if possible.'
negative,'valentine day has been cancelled..what? why? how? you may be asking. but you see it\'s simple math.. 14-2-12 =0'
negative,'#twitter is messed up followers keep switching to same numbers -___- #fixit!'
negative,'aboud el zomour  the guy who killed sadat  is now attending the october 6 celebrations at cairo stadium. shame!!!!'
positive,'dear #twitter  i fucking missed you today  &gt;&gt; internet was down :/'
positive,'yep☺ strong man. 81 in october rt @stevenb7777: @reditlhabi nothing wrong with dt\'s moral compass  even at  what  82...'
negative,'now @apple won\'t let me use credit on @itunes unless i have a credit card. should have told me when i redeemed the cards. sound fair to you?'
negative,'@vanessacaterina damn i don\'t wanna get on my computer. tomorrow :( my harry feels are out of control and the outtakes video broke me'
negative,'i just need to exchange a cord at the apple store why do i have to wait for a genius? @apple'
negative,'starting to doubt #google android policy: no released android sources since 2.3.3! curious for an opensource project to say the least...'
positive,'thank you @apple for find my mac - just located and wiped my stolen air. #smallvictory #thievingbastards'
negative,'parker  leonard steal okc\'s thunder: ninety minutes before tipoff thursday night at the at&t center  oklahoma ci... http://bit.ly/ry8xdi '
negative,'olive garden\'s dinner today & dinner tomorrow special  for the person who thinks hey  that was terrible! wonder what it\'s like microwaved?'
negative,'my mom just said she doesn\'t like taylor swift. i guess i\'ll be moving out tomorrow.'
positive,'iphone users find the nearest trash for your device it\'s the correct place ! #android #apple #google #iphone'
positive,'@apple: siri is amazing!!! i\'m in love!'
positive,'i can\'t wait to get the new #galaxy #nexus with #icecreamsandwich... best yet it supports my #google wallet http://t.co/bqmuhxkk via @cnet'
negative,'@justinbieber is gonna be in louisville  kentucky tomorrow & i can\'t go to the show. i guess i\'ll just sit and listen to his music & pretend'
negative,'hmmm... it occurs to me that i haven\'t received a residual check in nearly a year now. i think i should email sag tomorrow.'
positive,'good luck to my brother from another mother @kingsbu in his fight tomorrow at #ufcengland on fuel tv here in the states. #warkingsbu #asu'
positive,'soon. getting ready for the party. #google #android #icecreamsandwich http://t.co/ezjczlt6'
positive,'oh yeah i\'m in i want one now #google really did a great job #ics'
positive,'@hoeshateveziaa_: im sooo glad we dont have school monday   imaaa sleep all day man .we don\'t!!?????'
negative,'lady gaga fears classmates: los angeles  nov 1 (ians) singer lady gaga is still in touch with some people from h... http://yhoo.it/spbyhx '
positive,'bestie we gotta go see flight with denzel washington  comes out friday. seems so good @bsociallyactive'
negative,'refuse to admit that it\'s 3rd year. bring on my groundhog day'
negative,'so apparently @apple put mb cap on your sms with the new update. 25mb storage before it tells you your inbox is full. what is this 2001?'
positive,'noel gallagher tomorrow.. can\'t wait to see the legend!!!!!'
negative,'bale doesnt celebrate his goal but races over cuddling dempsey on the 2nd. illustrates perfectly the bullshitting spotlight whores they are.'
positive,'#google has done it again ..... #icecream sandwich'
positive,'kpop: will psy be the first korean to win a grammy?: psy may qualify for the upcoming grammy awards. gangnam sty... http://bit.ly/ulqgvn '
negative,'1st of all in my world theres only good n evil! real ppl n fake mf\'s!this is why i really feel jlin won\'t make it!not durable like yao ming!'
negative,'#microsoft - we put the backwards into backwards compatibility. #instantfollowback'
negative,'the brits don\'t need us-style debates. they debate every wednesday. then again  the uk parties don\'t have to work together. usually #pmq'
negative,'rt @amarsanghera the fact that #microsoft are using a #qrcode alongside one of their colour code shows the format is failing  opinions…'
negative,'doing some serious sucking up tonight so i can go harry\'s tomorrow :( @hellomnamesjim'
negative,'qb printers didnt start. wr avery starts and scores on 1st poss. 27-31 @iflwranglers down to the wichita wild'
positive,'steven a smith might be the biggest ass-hat at #espn.... thats not easy'
positive,'me; \'ill bring your birthday card in on friday\' kane; \'aw really? it\'s the thought that counts i\'d prefer a tv\' twat'
negative,'warning: if iphone apps spontaneously loose data  it might not be the app\'s fault - http://t.co/1sesvwwm #ios5downgrade @apple @marcoarment'
positive,'big game for @miamiheat tomorrow  away vs the knicks at msg. personally think knicks will win... first game  msg crowd  sandy disaster...'
positive,'#google #nexus press conference http://t.co/2wv01o5v #slick'
negative,'@apple  why don\'t you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. thanks.'
positive,'lmao i think @apple is onto something magical! i am dying!!! haha. siri suggested where to find whores and where to hide a body lolol'
positive,'dc tomorrow! stoked to see friends at american  georgetown and elsewhere. text me if you are free. #fb'
negative,'trina will be in n.o. friday....i stop supporting her the day i found out she was in thibodaux at the showcase lol'
positive,'@apple has changed life.'
positive,'the knicks got the heat at msg tomorrow! gonna be tough but we got this!! #knickstape #gonewyork'
positive,'bulls season tips off wednesday night vs sacramento kings. excited is not the word.'
positive,'wow #android #ics  lots of uh uh uh uh talk going on... forsure not a #microsoft #mango launch were people have public speaking skills'
positive,'“@sinanaral: check out the new #microsoft #faculty fellows here: http://t.co/2oensvg8 poised to change the world!” go @jure !'
negative,'don\'t be surprised if we end up waiting until november 16th to find out who the next potus is... #ohioprovisionalballot http://www.newsmax.com/newsfront/ohio-provisional-ballots-delay/2012/11/01/id/462413 …'
negative,'amanda thinks that because she\'s not going to the oscars is a valid excuse for her not washing her hair since thursday.'
negative,'@paperchasinal: damn next saturday tho niggas was trynna get shit over with #early'
positive,'shit  yeah  it\'s thursday  russell howards good news and celebrity juice is on'
negative,'george zimmerman is not going to win this trial he may as well plead guilty'
positive,'there is no social media without #twitter... who could be #twitterless?'
negative,'fyi. wednesday is going to suck on caltrain  if you even plan on going to work that is. parade.'
negative,'i really feel like poor planning was involved in whatever it was that made ash wednesday and national margarita day collide'
negative,'ryan\'s going to amsterdam tomorrow :( wahhh but who the fuck even goes there'
