@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'rita os xfactor sunday mean \'ll sing shine ya light i love happy HAPPYSMILEY'
positive,'virgo rise rise sign advantageous relationship pisces desc'
positive,'telegraph report big threat facebook power user shift twitter google URL'
negative,'dear user i turn awesome feature enable data plan not handle 200 mb data'
negative,'i not 3 important people life hawaii friday'
negative,'lmfaoasdfghjklomg i a picture jenelle 1st day school 5th grade damn nigga change'
positive,'time tomorrow night ill party chapel hill HAPPYSMILEY cantwait'
positive,'data usage ic i not watchdog 3g pro anymore hah android ic google'
positive,'user die hard die hard marathon i mlg'
negative,'user \'re kill excite ios5 not longer tragic battery drain genius bar replace battery'
positive,'user b i twitter boo'
negative,'tottenham striker emmanuel adebayor miss training today not play europa league thursday a hamstring injury'
positive,'i love background twitter'
positive,'wwe raw interesting week road dogg return wwe royal rumble shawn michael raw monday'
positive,'ricky martin gay \'s sexy af\' HAPPYSMILEY'
negative,'user connect user process command fail'
positive,'taylor swift come ed sheeran june 29th perf news i \'ve hear night'
negative,'find hard viola davis a troublemaker day url URL'
positive,'android 4 0 ice cream introduce galaxy nexus simple beautiful smart url google'
positive,'i meet mother netflix question favorite show'
negative,'user mommy user \'s terrible i hope apology'
positive,'buffalo wild wings tomorrow life long friend israel brother \'s i call a good night knicksnation'
negative,'i 21 i \'d a room noel gallagher shaun ryder bez i \'m preston sit kfc brilliant'
positive,'user siri witchcraft \'s user 2 yr lead lose'
positive,'user alex hashtags twitter gt facebook'
positive,'grammys concert pay move tribute whitney houston whitney houston a final sendoff grammys thursday halle'
negative,'tough tonight boy play hard short a 4 1 loss eng davy score lone goal la ronge tomorrow'
negative,'ponder io update sound user difficulty i hold user fix'
negative,'i officially hate user fix damn itunes'
negative,'rt user twitter dead im'
positive,'no14 den 34 peyton eli meet super bowl denver york giant win sunday'
positive,'a \'low \' moment i think 2wks tuesday i noel gallagher close boy world i \'m smile 0'
negative,'cut cord podcast hard manage not subscription wth user url ios5 USER'
positive,'buffalo intel microsoft ibm pavilion smau'
negative,'siri user'
positive,'user happy birthday sweetheart days special love grammy'
positive,'break dawn come 16th yayy'
positive,'gotta remember bring dionje candy tomorrow lol mad today'
positive,'rt user man i \'ve fall love galaxy nexus google samsung galaxynexus android'
negative,'user user i busy w phone i want buy a stylus wait'
negative,'awkward moment google chrome a hell a lot time load googleplus google'
positive,'galaxy nexus os hardware improvement camera shutter lag nexus samsung google android bit ly nejbye'
negative,'user lorenzo beasley kill july 17th year corner 53rd king dr'
negative,'miss signal bars iphone 3gs upgrade ios5 cc user user user'
positive,'good morning thursday life fragile \'re not guarantee a tomorrow give \'ve tim cook job'
positive,'rt user awesome user move vancouver dev evangelist microsoft finally a local'
positive,'rare 300kg meteorite discover poland big eastern europe provide clue earth \'s core URL'
positive,'rooting lion tonight not'
negative,'ms word starter upgrade doc a docx ms word starter not open docx microsoft suck'
positive,'google android icecream sandwich os nexus prime release live blog url technology hk'
negative,'i \'m taylor swift jackie o stop compare c \'mon america not sick'
positive,'im embrace oversized sun glass glasses awesome not i feel jackie oHAPPYSMILEY'
positive,'\'the mystery charles dickens \' playhouse theatre west thursday star simon callow \'s a'
positive,'vow love movie mean love happen not matter obstacle face truelove exist'
positive,'bus iphone HAPPYSMILEY thxx user'
negative,'gah user io 5 open text message painfully slow top 3 restore attempt 2 succeed early adopterness'
positive,'i \'ve denzel washington movie flight user i kid i \'m theatre tomorrow'
negative,'diet start tomorrow bad i \'m jam pack busy gym'
negative,'user steve iphoto \'s perfect \'insanely great \' fix'
positive,'absolutely loving arc mouse courtesy user inspire microsoft'
positive,'\'s birthday today i share cap england female footballer rachelyankey i work HAPPYSMILEY'
positive,'chick class flacco qb league 1 a chick talkin football 2 i not wait class tomorrow lol'
negative,'user save a version function page absolutely awful interrupting counter intuitive piece crap world'
negative,'user multiple times siri trouble connect network siri server exercise'
negative,'ghost rider 2 monday ignore'
negative,'hit doghouse candidate tonight \'s show tweet hit air 10 30'
positive,'not user 2 days older not wait tomorrow user fort canning singapore'
positive,'wow very fast camera galaxy nexus faster n9 i o google'
negative,'depend sensibility unofficially progressive derivative bad lead not supply heat need'
positive,'eat \'s friday i not care tgif user crow nest URL'
positive,'black friday price underwater case olympus evolt digital slr URL'
positive,'user io 5 email pop lock screen opening unlock'
positive,'i \'ve notice user remind noel field a bit i strangely wonderful dress sense HAPPYSMILEY'
positive,'h microsoft lager ny releasepartyguide mango greatsuccess'
negative,'simon crean not support kevin rudd spill role pm herald sun URL'
positive,'publish a blog entry november 18 sheila great art county URL'
positive,'i twitter i bore sad mad happy mood twitter a true friend'
positive,'\'s november 1 mean \'ll valentine \'s day stuff walmart celebratetherightholiday'
positive,'good google finally turn focus user experience URL icecreamsandwich android'
positive,'seattle portland knit covered california sun \'d san fran kinda love'
positive,'movie flight denzel good check'
negative,'day sun gonna shine not wrong valentine'
negative,'a huge podcast fan i feel user drop ball url user'
positive,'meet cj banjo player user neighborhood theatre june 23rd concert not'
positive,'charles tillman win nfc defensive player month'
negative,'grey bad ass ending a movie i \'ve'
positive,'rt user user fix URL'
negative,'wow tiger fire a 63 not good nick watney shoot a 59 birdie 18th sick'
positive,'user good luck tomorrow i big david james harry redknapp start race wear bomber jacket'
positive,'android 4 0 ice cream sandwich a google nexus avtar url android google nexus bigmama'
positive,'user bryce hey sue excite wppi u tomorrow \'re come don canada love buy a drink user photo'
positive,'celebrity juice highlight thursday night keith lemmon hilarious hahaha'
negative,'i odd man i not buzz kendrick lamar decent i guess not stellar'
positive,'google invention'
positive,'fuck facebook twitter teamfollowback followme'
positive,'google earth help locate salmonella hotspot URL google'
negative,'i decide watch notebook time midnight a thursday not stop cry pic twitter vnwcr3j5'
positive,'michael jackson sun \'s hot 4950675967586785768455636 kilometer'
negative,'umes followers not forget umesvolleyball take morgan state today 3 bored cuz \'s a sunday choice'
negative,'rt user wow worst user customer service experience arrogant inept bad combo biltmore apple store'
positive,'microsoft store offer free windows phone 7 devices microsoft microsoftstores URL microsoft'
negative,'nd come black america debate 2012 election bet user i \'m tired hearing ppl potus not 4 blks'
negative,'sleep 6 afternoon yesterday i \'ve wake awesome'
positive,'user cof cof germany november 30 i envy HAPPYSMILEY URL'
positive,'user haha spend energy gangnam style yesterday 3 awesome time i dance wee HAPPYSMILEY'
negative,'stacie hit package tomorrow \'s case i \'m not rave san fran priority'
positive,'happy birthday nick j live long happy HAPPYSMILEY'
positive,'100 proof absolut annette'
positive,'user congratulations kendall germany 7 clock friday november 2 happy b day'
positive,'channel 4 30 years friday d \'oh show great programme years paul hogan'
positive,'i love user service case crack 3x i hand a case i walk'
positive,'janowicz 221 january win murray today take 46 good year mega potential 36 beats tipsarevic'
positive,'order a brand macbook pro bahh macbook 5 years i \'ll \'s time cc user'
positive,'guess i \'m addict twitter write answer 15 marks university exam question 140 character HAPPYSMILEY'
positive,'i 16th birthday taylor swift ticket not party ticket'
negative,'i important race tomorrow determine cif i \'m sit eat donut'
negative,'i cortese thinking watch 1st total wank boruc a disgrace a complete twat saintsfc'
negative,'trayvon touch shoulder 7th period hide not lmfao tall ass'
negative,'a pimple size jupiter \'s 12th moon forehead fml'
positive,'user romney i not vote britain i completley support good luck'
negative,'yall niggas a version taylor allderdice i \'m 3rd track wanna turn shit'
positive,'url google nexus prime lt 3 android'
negative,'user ios5 nonstop drop call mute button randomly activate person not hear pull phone ear a mobile screen'
negative,'big time rush consider a show a kiddie band not not talent care fan'
positive,'google chrome syncs android device \'s bookmark nice'
positive,'user aboard 1st flight hong kong uk tweet yah enjoy'
negative,'honesty policy fabio capello russia coach i hope ronaldo \'s injury not play tomorrow'
positive,'a jennifer hudson inspire makeup come monday excite turn'
positive,'real test bayern weekend form bayer leverkusen a win home sunday a long a 15 win streak'
negative,'axl rise trend worldwide sit butt a chair talk live tv drink water a mug bow peasant'
negative,'harry redknapp tell espn rumour interview blackburn tuesday wide mark not chance i play golf'
positive,'land las vegas excite start canvass obama tomorrow user g user HAPPYSMILEY getoutthevote'
positive,'user i preordered thursday friday midnight night pre order love frankie x pic twitter pp1ozzaa'
